id,problema_solucion,verbo_solucion,sujeto_solucion,complemento_solucion,coordinador_zonal_solucion,responsable_solucion,responsable_sistema,corresponsable_solucion,sistematizador_solucion,lider_mesa_solucion,tipo_fuente,Tipo_Mesa,nombre_ambit,nombre_evento,nombre_instrumento,nombre_provincia,nombre_sector,nombre_sipoc,nombre_tipo_empresa,nombre_estado,supuestos_cumplimientos,riesgos_cumplimiento,plazo_cumplimiento,fecha_cumplimiento,total_actividades,fecha_ultimo_registro
2456,"FALTA DE DIVESIFICACION E INNOVACION",DESARROLLAR,"  UN CENTRO DE INVESTIGACION ","PARA GENERAR NUEVAS TECNICAS EN LOS SECTORES PRODUCTIVOS","Mgs. Gustavo Camelos ",ACADEMIA,NULL,n/a,"Eloisa Irigoyen","Lenin Rosero",1,"Mesas de Competitividad",Otros,"MESA PRODUCTIVA-Napo","Asistencia técnica",Napo,Agroindustria,Producto,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2457,"DESARTICULACION ENTRE LA ACADEMIA Y EL SECTOR PRODUCTIVO",APLICAR,"EL PROGRAMA","DE VINCULACIÓN DE LA ACADEMIA CON EL SECTOR PRODUCTIVO","Mgs. Gustavo Camelos ",ACADEMIA,NULL,n/a,"Eloisa Irigoyen","Lenin Rosero",1,"Mesas de Competitividad",Otros,"MESA PRODUCTIVA-Napo","Asistencia técnica",Napo,Agroindustria,Producto,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2458,"FALTA DE ESTUDIOS DE MERCADO INTERNACIONAL PARA EXPORTACION Y LOCAL",IMPLEMENTAR," CONVENIOS ","CON UNIVERSIDADES PARA ESTUDIOS DE MERCADO","Mgs. Gustavo Camelos ",ACADEMIA,NULL,n/a,"Eloisa Irigoyen","Lenin Rosero",1,"Mesas de Competitividad",Otros,"MESA PRODUCTIVA-Napo","Asistencia técnica",Napo,Agroindustria,Mercado,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2459,"DESMOTIVACION DEL CONSUMO POR LA SEMAFORIZACION",IMPLEMENTAR,CAMPAÑAS,"PROMOCIONALES Y COMPRAS PUBLICAS","Mgs. Gustavo Camelos ",SERCOP,NULL,n/a,"Eloisa Irigoyen","Lenin Rosero",1,"Mesas de Competitividad",Otros,"MESA PRODUCTIVA-Napo","Asistencia técnica",Napo,Agroindustria,Mercado,Microempresa,"En Revisión",,,,0000-00-00,0,NULL
2460,"Falta de aplicación de incentivos existentes para nuevas inversiones relacionadas a la importación; así también los aranceles y tributos existentes causan inconvenientes en la actividad comercial del sector. Existen muchos turistas que no vienen a Ecuador porque mencionan que es un país muy caro, por lo cual tienen que subir los precios y pierden competitividad. Los empresarios del sector turístico experimentan trabas al momento de hacer los trámites para devolución del IVA. ",Simplificar,"los trámites ","de servicios públicos para favorecer las inversiones (devolución del IVA, exoneración del IVA para turistas).","Stephy Naranjo",MINTUR,NULL,"SRI,SENAE,MIPRO.","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Simplificación de trámites","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Proveedores,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2461,"El Ecuador no produce los productos que requiere la planta turística o si los produce, éstos no cumplen los estándares internacionales de calidad  o los estándares de las cadenas internacionales, en tal sentido muchos tienen que importar y los muchos y altos aranceles son un problema para el sector.",Generar,"una política ","para eliminar aranceles de importación de maquinaria y fortalecer la producción nacional de calidad con acceso competitivo a mercados nacionales e internacionales para que puedan proveer de insumos a la planta turística (ejemplo de productos: vajillas, cerámicas, alfombras, toallas, etc.)","Stephy Naranjo",MIPRO,NULL,"SRI,SENAE.","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Optimización y simplificación tributaria","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Proveedores,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2462,"El Ecuador no produce los productos que requiere la planta turística o si los produce, éstos no cumplen los estándares internacionales de calidad  o los estándares de las cadenas internacionales, en tal sentido muchos tienen que importar y los muchos y altos aranceles son un problema para el sector.",Generar,"una estrategia ","comunicacional entre sectores para conocer las necesidades de productos de la planta turística y comunicar a la vez la oferta desde las mipymes. Es necesario detectar desde las grandes cadenas de turismo la demanda que poseen en cuanto a productos o servicios, ésta deberá contener un nivel alto de detalle en cuanto a los requerimientos específicos de calidad.   ","Stephy Naranjo",MINTUR,NULL,MIPRO,"Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Proveedores,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2463,"No existe una visión clara de Promoción Estratégica en cuanto a turismo, ésta visión debe estar desarrollada técnicamente para posicionar al país entre los mejores del turismo. Tampoco existen datos confiables sobre estadísticas turísticas, principalmente en cuanto al número de turistas que visitan el territorio ecuatoriano. Los datos o estadísticas turísticas que se tienen son erróneas y los negocios turísticos se proyectan para las estadísticas existentes, lastimosamente como éstas están erróneas terminan perdiendo y quiebran. Actualmente, los turistas internacionales están enfocados en otros países de la región como Colombia, Argentina, Brasil y Chile. El Ministerio de Turismo desarrolla planes o campañas de turismo, los cuales mencionan los participantes de la mesa,nunca son informados/socializados o si los informan es solamente ciertas empresas. Conocen que el catastro turístico no está actualizado, ya que han detectado algunas empresas que ya no existen y siguen constando en el catastro.  ","Establecer ","una política de estado ","de comunicación y publicidad, en la cual se establezca como uno de sus instrumentos un plan estratégico participativo respecto al tema.","Stephy Naranjo",MINTUR,NULL,"PROTUR, MREMH","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Atracción de la inversión extranjera directa","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2464,"No existe una visión clara de Promoción Estratégica en cuanto a turismo, ésta visión debe estar desarrollada técnicamente para posicionar al país entre los mejores del turismo. Tampoco existen datos confiables sobre estadísticas turísticas, principalmente en cuanto al número de turistas que visitan el territorio ecuatoriano. Los datos o estadísticas turísticas que se tienen son erróneas y los negocios turísticos se proyectan para las estadísticas existentes, lastimosamente como éstas están erróneas terminan perdiendo y quiebran. Actualmente, los turistas internacionales están enfocados en otros países de la región como Colombia, Argentina, Brasil y Chile. El Ministerio de Turismo desarrolla planes o campañas de turismo, los cuales mencionan los participantes de la mesa,nunca son informados/socializados o si los informan es solamente ciertas empresas. Conocen que el catastro turístico no está actualizado, ya que han detectado algunas empresas que ya no existen y siguen constando en el catastro.  ","Establecer ","una política de estado ","de provisión de datos estadísticos confiables, validados y oficiales.","Stephy Naranjo",MINTUR,MINTUR,INEC,"Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad",Otros,"MESAS DE COMPETITIVIDAD-Pichincha","Big data",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2465,"No existe una visión clara de Promoción Estratégica en cuanto a turismo, ésta visión debe estar desarrollada técnicamente para posicionar al país entre los mejores del turismo. Tampoco existen datos confiables sobre estadísticas turísticas, principalmente en cuanto al número de turistas que visitan el territorio ecuatoriano. Los datos o estadísticas turísticas que se tienen son erróneas y los negocios turísticos se proyectan para las estadísticas existentes, lastimosamente como éstas están erróneas terminan perdiendo y quiebran. Actualmente, los turistas internacionales están enfocados en otros países de la región como Colombia, Argentina, Brasil y Chile. El Ministerio de Turismo desarrolla planes o campañas de turismo, los cuales mencionan los participantes de la mesa,nunca son informados/socializados o si los informan es solamente ciertas empresas. Conocen que el catastro turístico no está actualizado, ya que han detectado algunas empresas que ya no existen y siguen constando en el catastro.  ",Generar,"relaciones comerciales y de investigación","con empresas especiliazas en el tema de promoción turística internacional para apuntar a mercados clave, con países de la región a ytravés de alianzas estratégicas y con otros países que presenten casos de éxito que puedan servir para el caso ecuatoriano.","Stephy Naranjo",MINTUR,NULL,"MCE, MREMH, PROTUR","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Atracción de la inversión extranjera directa","MESAS DE COMPETITIVIDAD-Pichincha","Contratación pública",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2466,"Las normas existentes no son estables cambian por periodos y de acuerdo a los líderes (ejemplo: las nuevas normas para viajar a Galápagos). Cuando se quiere atraer inversiones extranjeras hay mucha inestabilidad en la normativa, además que ésta se contradice en ocasiones. Así también el marco jurídico en general no permite que se invierta en Ecuador, genera inseguridad tanto para nacionales como para extranjeros.",Construir,"Seguridad jurídica"," en diversos ámbitos (laboral,tributación,seguridad interna,comunicación, entre otros)  ","Stephy Naranjo",MINTUR,NULL,"MIPRO, SRI, Consejo de Gobierno de Galápagos, Asamblea Nacional, Presidencia, Gobierno Central en general.","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Atracción de la inversión extranjera directa","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2467,"Existencia de informalidad en la planta turística, debido a la falta de normativa acorde a la necesidad, regularización y control, lo cual genera mucha competencia desleal. En este sentido los empresarios turísticos formales se ven desprotegidos y poco representados por un Ente rector en turismo. Incurren en mayores gastos que los trabajadores informales y están sujetos a mayor control, sin embargo siguen perdiendo clientes. Los informales dañan al turismo en cuanto a calidad, seguridad, prestación de ofertas falsas, etc. y eso ocasiona que el turista extranjero, al pensar que dicha oferta viene de lugares de buena reputación, se genere una mala impresión del país en general y esto es difundido a otras personas, perjudicando por completo el turismo nacional.","Fortalecer y generar","normativas y control","contante para eliminar la informalidad y competencia desleal.","Stephy Naranjo",MINTUR,NULL,"MDI,GAD,MAGAP,MAE,MDT,MIPRO","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Proveedores,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2468,"Existencia de informalidad en la planta turística, debido a la falta de normativa acorde a la necesidad, regularización y control, lo cual genera mucha competencia desleal. En este sentido los empresarios turísticos formales se ven desprotegidos y poco representados por un Ente rector en turismo. Incurren en mayores gastos que los trabajadores informales y están sujetos a mayor control, sin embargo siguen perdiendo clientes. Los informales dañan al turismo en cuanto a calidad, seguridad, prestación de ofertas falsas, etc. y eso ocasiona que el turista extranjero, al pensar que dicha oferta viene de lugares de buena reputación, se genere una mala impresión del país en general y esto es difundido a otras personas, perjudicando por completo el turismo nacional.",Construir,"con los prestadores de servicios turísticos","las normativas, planes, programas y proyectos para obtener de los conocimientos de aquellos que trabajan todos los días en todos temas. Adicional, éstas deben ser claras y precisas.","Stephy Naranjo",MINTUR,NULL,"MDI,GAD,MAG, MAP,MAE,MDT,MIPRO","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Proveedores,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2469,"Existen muchos cambios de marca país, lo cual genera confusión al turista y lo que es peor es que no existen lineamientos claros o no son socializados a todas las empresas del sector, lo cual provoca molestos gastos publicitarios cada que se cambia dicha marca. Existe confusión en lo que es marca país y campañas turísticas nacionales; y además, se asocian los slongans o logos con banderas e intereses políticos (Ejemplo. “All you need is Ecuador”, “La vida en estado puro”).","Mantener, actualizar o generar (de ser el caso)","una sola marca país ","sostenible en el tiempo y a ésta repotenciarla de acuerdo a estudios y análisis especializados para el efecto.","Stephy Naranjo",MINTUR,NULL,"PROTUR,MIPRO,SENADI","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Atracción de la inversión extranjera directa","MESAS DE COMPETITIVIDAD-Pichincha","Desarrollo del proyecto",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2470,"Pocas empresas son convocadas para participar en los planes, programas o proyectos turísticos del gobierno. A veces se hacen invitaciones pero el MINTUR no posee en una  base de dato a todos los proveedores de servicios turísticos, en tal sentido las mencionadas invitaciones llegan a pocas empresas.","Establecer ","estrategias y canales de comunicación efectivos","para que i)los beneficios gubernamentales lleguen a todo el sector, ii) relaciones comerciales con otras empresas e industrias, iii) mejorar la productividad, iv) acceder a incentivos, v) proactividad e información en el sector.","Stephy Naranjo",MINTUR,NULL,"GADs,MIPRO,SECOM
","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Desarrollo del proyecto",Pichincha,Turismo,Proceso,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2471,"Existe mucha inseguridad en la provincia y a nivel de todo el país, esto afecta directamente la presencia de turistas. Los turistas a los que los asaltan o roban nunca más vuelven y difunden esta mala experiencia a otras personas en sus países. La inseguridad no es solamente enfocada a la presencia de agentes del orden sino también seguridad de salud (existencia de centros de salud, existencia de vacunas o antídotos en caso de ser necesario), alimentos limpios, calidad de ambiente, etc",Fortalecer,"los protocolos de seguridad en diferentes aspectos, controles policiales, planes de contingencia ante desastres naturales","para controlar la delincuencia y mantener a salvo a la población nacional y de turistas que visitan la zona.","Stephy Naranjo",MDI,NULL,"Policía Nacional,SGR,MINTUR,MSP","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2472,"No existe un protocolo de comunicación para manejar los sucesos que afectan al turismo nacional después de alguna tragedia, ya sea ésta delincuencial, natural, política,amenazas terroristas, etc. Lo que actualmente sucede es que en la prensa comunica estas noticias sin control ni previsión y esto desestabiliza la oferta y la demanda turística tanto nacional como extranjera. El periodo de recuperación de este problema es de muy largo plazo, y mientras tanto se pierden empleos, quiebran empresas, endeudamiento, subida de precios y encarecimiento del país. ","Generar y establecer","protocolos de comunicación estretégica ","ante desastres o tragedias, ya sean éstas delincuenciales, naturales, políticas,amezas terroristas, etc. Para así ejercer control a medios de comunicación y prensa en general.","Stephy Naranjo",MINTUR,NULL,"SECOM,Asamblea Nacional,Presidencia 
","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Desarrollo del proyecto",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2473,"Existen muchas personas extranjeras que se dedican al trabajo informal o incentivan la inseguridad de la zona. No se hacen controles a personas extranjeras, muchas comercializan productos ilegales o sin calidad sanitaria, esto produce que se genere desconfianza en los turistas y luego no deseen consumir productos buenos en otros lugares.",Exigir,visa,"a turistas extranjeros.","Stephy Naranjo",MREMH,NULL,"MINTUR,MDT,MDI","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2474,"El sector turístico no se siente representado por el Ministerio de Turismo, actualmente no existe una organización representativa que acoja el pensamiento, las necesidades y las propuestas de dicho sector. ","Crear o fortalecer ","una organización para el sector turistico de concepción mixta (pública/ privada)  ","que agrupe a todos los gremios y cámaras del sector turistico para representar, exigir, coordinar y ejecutar entre los actores privados y públicos para llegar a acuerdos en común, y así mejorar la planta turística del Ecuador.","Stephy Naranjo",PRESIDENCIA,NULL,"MINTUR,MIPRO,PROTUR,Sector privado
","Stephy Naranjo","Stephy Naranjo",1,"Mesas de Competitividad","Fomento de la producción nacional","MESAS DE COMPETITIVIDAD-Pichincha","Política pública",Pichincha,Turismo,Mercado,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2475,"Falta de apoyo al sector productivo , existe mucha legislación al sector privado, en relación al sector público, además de existir una falta de apoyo al sector de servicios tecnológicos, puesto a que no existe apoyo en la implementación de una política de financiamiento enfocada a este sector. Falta de créditos al sector tecnológico.",Ajustar,"una normativa crediticia","para el sector tecnológico de tal manera que las garantías al momento de realizar préstamos y que son tomadas en cuenta puedan ser  de  bienes intangibles  con el fin de mejorar el acceso al crédito de este sector y mejorar la productividad del mismo.","Stephy Naranjo",BANECUADOR,BANECUADOR,CFN,"Margarita Granda","Marlon Martinez ",1,"Mesas de Competitividad","Crédito y financiamiento productivo","Mesas de Competividad-Pichincha",Financiamiento,Pichincha,Comercio,Proveedores,Transversal,"En Revisión",,,,0000-00-00,0,NULL
2476,"Falta de apoyo al sector productivo , existe mucha legislación al sector privado, en relación al sector público, además de existir una falta de apoyo al sector de servicios tecnológicos, puesto a que no existe apoyo en la implementación de una política de financiamiento enfocada a este sector. Falta de créditos al sector tecnológico.",Equilibrar,"las obligaciones del sector público y privado","para que sean igualitarias y se pueda dar una disminución de los aranceles, los costos de producción y así pueda mejorar la misma para la comercialización del sector tecnológico.","Stephy Naranjo",SRI,NULL,"MIN. ECO Y FIN","Margarita Granda","Marlon Martinez ",1,"Mesas de Competitividad","Optimización y simplificación tributaria","Mesas de Competividad-Pichincha","Política pública",Pichincha,Comercio,Proveedores,Transversal,"En Revisión",,,,0000-00-00,0,NULL
